Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop at line 3738 in writeoutarrayminmax],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,22500000,0.555556,5.000000,adcirc_og,[Loop at line 3738 in writeoutarrayminmax],write_output.F,0x5822f5
[Loop at line 3766 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 3766 in gwce_new],timestep.F,0x4be59e
[Loop at line 377 in adcirc_run],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 377 in adcirc_run],adcirc.F,0x575475
[Loop at line 4099 in read_input],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 4099 in read_input],read_input.F,0x54dc61
[Loop at line 493 in timestep],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 493 in timestep],timestep.F,0x4a7c40
[Loop at line 611 in neighb],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,1.000000,2.000000,adcirc_og,[Loop at line 611 in neighb],adcirc.F,0x575a22
[Loop at line 640 in neighb],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,7500000,0.666667,2.000000,adcirc_og,[Loop at line 640 in neighb],adcirc.F,0x575cf4
[Loop at line 650 in neighb],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 650 in neighb],adcirc.F,0x575d9b
[Loop at line 694 in kdtree2_create],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,7500000,0.333333,1.000000,adcirc_og,[Loop at line 694 in kdtree2_create],kdtree2.F,0x50a15c
[Loop at line 694 in kdtree2_create],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,1.000000,adcirc_og,[Loop at line 694 in kdtree2_create],kdtree2.F,0x50a07c
[Loop at line 741 in neighb],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop at line 741 in neighb],adcirc.F,0x576607
[Loop at line 849 in build_tree_for_range],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 849 in build_tree_for_range],kdtree2.F,0x50b90b
[Loop at line 896 in select_on_coordinate_value],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,1.000000,adcirc_og,[Loop at line 896 in select_on_coordinate_value],kdtree2.F,0x508f12
[Loop@0x5e4b0a in for__ignore_space],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,15000000,0.0,0.0,adcirc_og,[Loop@0x5e4b0a in for__ignore_space],[Unknown],0x5e4b0a
[Loop@0x655db7 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop@0x655db7 in cvtas_t_to_a],[Unknown],0x655db7
[Loop@0x676ef8 in _intel_fast_memmove],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop@0x676ef8 in _intel_fast_memmove],[Unknown],0x676ef8
[Loop@0x7d441 in _int_malloc],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,20000000,0.500000,4.000000,libc-2.17.so,[Loop@0x7d441 in _int_malloc],[Unknown],0x7d441
[Loop at line 2312 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2312 in read_input],read_input.F,0x547ca4
[Loop at line 2441 in jcg],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2441 in jcg],itpackv.F,0x51f0eb
[Loop at line 2447 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2447 in read_input],read_input.F,0x54874f
[Loop at line 2450 in jcg],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 2450 in jcg],itpackv.F,0x51f407
[Loop at line 2998 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2998 in read_input],read_input.F,0x54aada
[Loop at line 3738 in gwce_new],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 3738 in gwce_new],timestep.F,0x4be03c
[Loop at line 608 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.333333,,adcirc_og,[Loop at line 608 in neighb],adcirc.F,0x5759e2
[Loop at line 665 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000,0.333333,,adcirc_og,[Loop at line 665 in neighb],adcirc.F,0x575ea7
[Loop at line 701 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x57637f
[Loop at line 701 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x5762bf
[Loop at line 701 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x576320
[Loop at line 746 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,adcirc_og,[Loop at line 746 in build_tree_for_range],kdtree2.F,0x50a5fa
[Loop at line 795 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 795 in build_tree_for_range],kdtree2.F,0x50ad20
[Loop at line 812 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 812 in build_tree_for_range],kdtree2.F,0x508c84
[Loop@0x5f810f in for_check_mult_overflow64],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.333333,,adcirc_og,[Loop@0x5f810f in for_check_mult_overflow64],[Unknown],0x5f810f
[Loop@0x60d1b0 in for_write_seq_fmt_xmit],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop@0x60d1b0 in for_write_seq_fmt_xmit],[Unknown],0x60d1b0
[Loop@0x620193 in for_trim],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x620193 in for_trim],[Unknown],0x620193
[Loop@0x62cbc3 in cvt_text_to_integer],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x62cbc3 in cvt_text_to_integer],[Unknown],0x62cbc3
[Loop@0x62cc7a in cvt_text_to_integer],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,0.0,0.0,adcirc_og,[Loop@0x62cc7a in cvt_text_to_integer],[Unknown],0x62cc7a
[Loop@0x641de2 in cvt_integer_to_text],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x641de2 in cvt_integer_to_text],[Unknown],0x641de2
[Loop@0x655cb0 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop@0x655cb0 in cvtas_t_to_a],[Unknown],0x655cb0
[Loop@0x6562c0 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x6562c0 in cvtas_t_to_a],[Unknown],0x6562c0
[Loop@0x656431 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000,0.100000,,adcirc_og,[Loop@0x656431 in cvtas_t_to_a],[Unknown],0x656431
[Loop@0x66646c in __powr8i4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x66646c in __powr8i4],[Unknown],0x66646c
[Loop@0x7d450 in _int_malloc],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,libc-2.17.so,[Loop@0x7d450 in _int_malloc],[Unknown],0x7d450
[Loop@0x7d70f in _int_malloc],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.666667,,libc-2.17.so,[Loop@0x7d70f in _int_malloc],[Unknown],0x7d70f
