Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop at line 2634 in zbrent],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 2634 in zbrent],itpackv.F,0x524345
[Loop at line 2726 in read_input],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,1.000000,adcirc_og,[Loop at line 2726 in read_input],read_input.F,0x5493e2
[Loop at line 3518 in read_input],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,0.500000,adcirc_og,[Loop at line 3518 in read_input],read_input.F,0x54b6a9
[Loop at line 694 in kdtree2_create],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,15000000,0.333333,1.000000,adcirc_og,[Loop at line 694 in kdtree2_create],kdtree2.F,0x50a15c
[Loop at line 849 in build_tree_for_range],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 849 in build_tree_for_range],kdtree2.F,0x50ba24
[Loop@0x60d1b0 in for_write_seq_fmt_xmit],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,,0.500000,adcirc_og,[Loop@0x60d1b0 in for_write_seq_fmt_xmit],[Unknown],0x60d1b0
[Loop@0x656431 in cvtas_t_to_a],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,30000000,0.250000,1.500000,adcirc_og,[Loop@0x656431 in cvtas_t_to_a],[Unknown],0x656431
[Loop at line 1022 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,2.000000,adcirc_og,[Loop at line 1022 in determ],itpackv.F,0x524689
[Loop at line 1031 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,12500000,0.400000,2.000000,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x52478d
[Loop at line 1031 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,1.000000,2.000000,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x524700
[Loop at line 1031 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x524140
[Loop at line 1031 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x5241ee
[Loop at line 1086 in initnodalattr],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop at line 1086 in initnodalattr],nodalattr.F,0x51bc7e
[Loop at line 1223 in initnodalattr],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop at line 1223 in initnodalattr],nodalattr.F,0x51c1d3
[Loop at line 217 in coldstart],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop at line 217 in coldstart],cstart.F,0x564b29
[Loop at line 243 in adcirc_init],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,2.000000,adcirc_og,[Loop at line 243 in adcirc_init],adcirc.F,0x577360
[Loop at line 2450 in jcg],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop at line 2450 in jcg],itpackv.F,0x51f407
[Loop at line 2907 in scopy],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 2907 in scopy],itpackv.F,0x526f0e
[Loop at line 3738 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,1.000000,adcirc_og,[Loop at line 3738 in gwce_new],timestep.F,0x4be03c
[Loop at line 3754 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 3754 in gwce_new],timestep.F,0x4be39f
[Loop at line 3766 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,10000000,0.250000,1.000000,adcirc_og,[Loop at line 3766 in gwce_new],timestep.F,0x4be59e
[Loop at line 4092 in read_input],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop at line 4092 in read_input],read_input.F,0x54da49
[Loop at line 741 in neighb],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,1.000000,adcirc_og,[Loop at line 741 in neighb],adcirc.F,0x576607
[Loop at line 746 in build_tree_for_range],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,1.000000,adcirc_og,[Loop at line 746 in build_tree_for_range],kdtree2.F,0x50a5fa
[Loop@0x5ccade in for__write_output],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x5ccade in for__write_output],[Unknown],0x5ccade
[Loop@0x5ed75b in for__nml_lex],0.001002,0.001002,0.001002,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop@0x5ed75b in for__nml_lex],[Unknown],0x5ed75b
[Loop@0x62cc7a in cvt_text_to_integer],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,22500000,0.666667,6.000000,adcirc_og,[Loop@0x62cc7a in cvt_text_to_integer],[Unknown],0x62cc7a
[Loop@0x655cb0 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,2.000000,adcirc_og,[Loop@0x655cb0 in cvtas_t_to_a],[Unknown],0x655cb0
[Loop@0x65688d in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,adcirc_og,[Loop@0x65688d in cvtas_t_to_a],[Unknown],0x65688d
[Loop@0x65a149 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x65a149 in cvtas_t_to_a],[Unknown],0x65a149
[Loop@0x7b520 in malloc_consolidate],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,libc-2.17.so,[Loop@0x7b520 in malloc_consolidate],[Unknown],0x7b520
[Loop at line 1273 in initnodalattr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 1273 in initnodalattr],nodalattr.F,0x51c6c8
[Loop at line 2312 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop at line 2312 in read_input],read_input.F,0x547ca4
[Loop at line 2447 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2447 in read_input],read_input.F,0x54874f
[Loop at line 250 in adcirc_init],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 250 in adcirc_init],adcirc.F,0x577607
[Loop at line 267 in adcirc_init],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 267 in adcirc_init],adcirc.F,0x577a44
[Loop at line 4356 in gwce_new],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 4356 in gwce_new],timestep.F,0x4c4a23
[Loop at line 5425 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 5425 in read_input],read_input.F,0x551132
[Loop at line 701 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,2.000000,,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x57637f
[Loop at line 850 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,,adcirc_og,[Loop at line 850 in build_tree_for_range],kdtree2.F,0x50be76
[Loop@0x19270 in strcmp],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,ld-2.17.so,[Loop@0x19270 in strcmp],[Unknown],0x19270
[Loop@0x62cbc3 in cvt_text_to_integer],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x62cbc3 in cvt_text_to_integer],[Unknown],0x62cbc3
[Loop@0x641de2 in cvt_integer_to_text],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000,0.333333,,adcirc_og,[Loop@0x641de2 in cvt_integer_to_text],[Unknown],0x641de2
[Loop@0x641f0a in cvt_integer_to_text],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x641f0a in cvt_integer_to_text],[Unknown],0x641f0a
[Loop@0x655db7 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x655db7 in cvtas_t_to_a],[Unknown],0x655db7
[Loop@0x6562c0 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x6562c0 in cvtas_t_to_a],[Unknown],0x6562c0
[Loop@0x65a26c in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x65a26c in cvtas_t_to_a],[Unknown],0x65a26c
[Loop@0x65a3de in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x65a3de in cvtas_t_to_a],[Unknown],0x65a3de
[Loop@0x7d450 in _int_malloc],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,libc-2.17.so,[Loop@0x7d450 in _int_malloc],[Unknown],0x7d450
