Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop at line 701 in neighb],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop at line 701 in neighb],adcirc.F,0x5762bf
[Loop at line 812 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 812 in build_tree_for_range],kdtree2.F,0x508c84
[Loop@0x5e4a85 in for__ignore_space],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.333333,,adcirc_og,[Loop@0x5e4a85 in for__ignore_space],[Unknown],0x5e4a85
[Loop@0x5f810f in for_check_mult_overflow64],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x5f810f in for_check_mult_overflow64],[Unknown],0x5f810f
[Loop@0x60a5a7 in for_write_seq_fmt],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500000,0.0,0.0,adcirc_og,[Loop@0x60a5a7 in for_write_seq_fmt],[Unknown],0x60a5a7
[Loop@0x65a2e0 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x65a2e0 in cvtas_t_to_a],[Unknown],0x65a2e0
[Loop@0x66646c in __powr8i4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x66646c in __powr8i4],[Unknown],0x66646c
[Loop@0x676d3b in _intel_fast_memcmp],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,0.250000,,adcirc_og,[Loop@0x676d3b in _intel_fast_memcmp],[Unknown],0x676d3b
[Loop@0x676e22 in _intel_fast_memcpy],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x676e22 in _intel_fast_memcpy],[Unknown],0x676e22
[Loop@0x676fa2 in _intel_fast_memset],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x676fa2 in _intel_fast_memset],[Unknown],0x676fa2
[Loop@0x7d70f in _int_malloc],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,libc-2.17.so,[Loop@0x7d70f in _int_malloc],[Unknown],0x7d70f
