Function,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Start Address
[Loop at line 3766 in gwce_new],0.006014,0.006014,0.0,0.006014,0.0,0.0,0.0,0.0,0.0,35000000,0.428571,1.000000,adcirc_og,[Loop at line 3766 in gwce_new],timestep.F,0x4be59e
[Loop at line 1938 in itjcg],0.005012,0.005012,0.0,0.005012,0.0,0.0,0.0,0.0,0.0,0,,2.400000,adcirc_og,[Loop at line 1938 in itjcg],itpackv.F,0x521a43
[Loop at line 746 in build_tree_for_range],0.005012,0.005012,0.0,0.005012,0.0,0.0,0.0,0.0,0.0,55000000,0.227273,1.000000,adcirc_og,[Loop at line 746 in build_tree_for_range],kdtree2.F,0x50a5fa
[Loop at line 2312 in read_input],0.004009,0.004009,0.0,0.004009,0.0,0.0,0.0,0.0,0.0,15000000,0.500000,0.750000,adcirc_og,[Loop at line 2312 in read_input],read_input.F,0x547ca4
[Loop@0x5f810f in for_check_mult_overflow64],0.004009,0.004009,0.0,0.004009,0.0,0.0,0.0,0.0,0.0,45000000,0.388889,1.750000,adcirc_og,[Loop@0x5f810f in for_check_mult_overflow64],[Unknown],0x5f810f
[Loop at line 2297 in read_input],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,0.333333,adcirc_og,[Loop at line 2297 in read_input],read_input.F,0x559a75
[Loop at line 2618 in zbrent],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,0,,2.666667,adcirc_og,[Loop at line 2618 in zbrent],itpackv.F,0x52435c
[Loop at line 3518 in read_input],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop at line 3518 in read_input],read_input.F,0x54b6a9
[Loop at line 4092 in read_input],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,5000000,2.500000,1.666667,adcirc_og,[Loop at line 4092 in read_input],read_input.F,0x54da49
[Loop at line 741 in neighb],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,22500000,0.444444,1.333333,adcirc_og,[Loop at line 741 in neighb],adcirc.F,0x576607
[Loop at line 850 in build_tree_for_range],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,17500000,0.0,0.0,adcirc_og,[Loop at line 850 in build_tree_for_range],kdtree2.F,0x50bd6f
[Loop@0x641f0a in cvt_integer_to_text],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,12500000,0.600000,1.000000,adcirc_og,[Loop@0x641f0a in cvt_integer_to_text],[Unknown],0x641f0a
[Loop@0x655db7 in cvtas_t_to_a],0.003007,0.003007,0.0,0.003007,0.0,0.0,0.0,0.0,0.0,17500000,0.285714,0.666667,adcirc_og,[Loop@0x655db7 in cvtas_t_to_a],[Unknown],0x655db7
[Loop at line 1072 in initnodalattr],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,2500000,3.000000,1.500000,adcirc_og,[Loop at line 1072 in initnodalattr],nodalattr.F,0x51bb2a
[Loop at line 1937 in alloc_main12],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,1.000000,adcirc_og,[Loop at line 1937 in alloc_main12],global.F,0x422422
[Loop at line 1938 in itjcg],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,,0.500000,adcirc_og,[Loop at line 1938 in itjcg],itpackv.F,0x521a9d
[Loop at line 1939 in jcg],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,,0.500000,adcirc_og,[Loop at line 1939 in jcg],itpackv.F,0x51e694
[Loop at line 217 in coldstart],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,1.000000,adcirc_og,[Loop at line 217 in coldstart],cstart.F,0x564b29
[Loop at line 2434 in read_input],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,0.500000,adcirc_og,[Loop at line 2434 in read_input],read_input.F,0x5485ec
[Loop at line 2726 in read_input],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,2500000,2.000000,1.000000,adcirc_og,[Loop at line 2726 in read_input],read_input.F,0x5493e2
[Loop at line 337 in jcg],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,,0.500000,adcirc_og,[Loop at line 337 in jcg],itpackv.F,0x51fa1f
[Loop@0x62cc7a in cvt_text_to_integer],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,10000000,0.750000,1.500000,adcirc_og,[Loop@0x62cc7a in cvt_text_to_integer],[Unknown],0x62cc7a
[Loop@0x641ea0 in cvt_integer_to_text],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,37500000,0.266667,2.000000,adcirc_og,[Loop@0x641ea0 in cvt_integer_to_text],[Unknown],0x641ea0
[Loop@0x655cb0 in cvtas_t_to_a],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,7500000,0.333333,0.500000,adcirc_og,[Loop@0x655cb0 in cvtas_t_to_a],[Unknown],0x655cb0
[Loop@0x65688d in cvtas_t_to_a],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x65688d in cvtas_t_to_a],[Unknown],0x65688d
[Loop@0x7d450 in _int_malloc],0.002005,0.002005,0.0,0.002005,0.0,0.0,0.0,0.0,0.0,52500000,0.333333,3.500000,libc-2.17.so,[Loop@0x7d450 in _int_malloc],[Unknown],0x7d450
[Loop at line 1022 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 1022 in determ],itpackv.F,0x524689
[Loop at line 1031 in determ],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x523eae
[Loop at line 1273 in initnodalattr],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,2.000000,adcirc_og,[Loop at line 1273 in initnodalattr],nodalattr.F,0x51c6c8
[Loop at line 1646 in alloc_main1a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop at line 1646 in alloc_main1a],global.F,0x415fdc
[Loop at line 2364 in scal],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2364 in scal],itpackv.F,0x5262b0
[Loop at line 2441 in jcg],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,,1.000000,adcirc_og,[Loop at line 2441 in jcg],itpackv.F,0x51f0eb
[Loop at line 2447 in read_input],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 2447 in read_input],read_input.F,0x54874f
[Loop at line 267 in adcirc_init],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,1.000000,2.000000,adcirc_og,[Loop at line 267 in adcirc_init],adcirc.F,0x577a44
[Loop at line 3745 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 3745 in gwce_new],timestep.F,0x4be1a7
[Loop at line 4092 in read_input],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop at line 4092 in read_input],read_input.F,0x54d94d
[Loop at line 4099 in read_input],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 4099 in read_input],read_input.F,0x54dc61
[Loop at line 4356 in gwce_new],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop at line 4356 in gwce_new],timestep.F,0x4c4a23
[Loop at line 711 in build_tree],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,10000000,0.250000,1.000000,adcirc_og,[Loop at line 711 in build_tree],kdtree2.F,0x50833f
[Loop at line 849 in build_tree_for_range],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 849 in build_tree_for_range],kdtree2.F,0x50ba24
[Loop@0x5ccade in for__write_output],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x5ccade in for__write_output],[Unknown],0x5ccade
[Loop@0x60d1b0 in for_write_seq_fmt_xmit],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x60d1b0 in for_write_seq_fmt_xmit],[Unknown],0x60d1b0
[Loop@0x656fc0 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,5000000,0.0,0.0,adcirc_og,[Loop@0x656fc0 in cvtas_t_to_a],[Unknown],0x656fc0
[Loop@0x65a2e0 in cvtas_t_to_a],0.001002,0.001002,0.0,0.001002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,adcirc_og,[Loop@0x65a2e0 in cvtas_t_to_a],[Unknown],0x65a2e0
[Loop at line 1031 in determ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 1031 in determ],itpackv.F,0x524700
[Loop at line 1223 in initnodalattr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 1223 in initnodalattr],nodalattr.F,0x51c1d3
[Loop at line 250 in adcirc_init],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 250 in adcirc_init],adcirc.F,0x577607
[Loop at line 2998 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.000000,,adcirc_og,[Loop at line 2998 in read_input],read_input.F,0x54aada
[Loop at line 5425 in read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,,adcirc_og,[Loop at line 5425 in read_input],read_input.F,0x551132
[Loop at line 849 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop at line 849 in build_tree_for_range],kdtree2.F,0x50b90b
[Loop at line 850 in build_tree_for_range],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,,adcirc_og,[Loop at line 850 in build_tree_for_range],kdtree2.F,0x50be76
[Loop@0x5b39e5 in for__read_input],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x5b39e5 in for__read_input],[Unknown],0x5b39e5
[Loop@0x5ed6c3 in for__nml_lex],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x5ed6c3 in for__nml_lex],[Unknown],0x5ed6c3
[Loop@0x5ed75b in for__nml_lex],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,0.0,0.0,adcirc_og,[Loop@0x5ed75b in for__nml_lex],[Unknown],0x5ed75b
[Loop@0x641de2 in cvt_integer_to_text],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000,0.363636,,adcirc_og,[Loop@0x641de2 in cvt_integer_to_text],[Unknown],0x641de2
[Loop@0x65a149 in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,adcirc_og,[Loop@0x65a149 in cvtas_t_to_a],[Unknown],0x65a149
[Loop@0x65a3de in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000,0.0,0.0,adcirc_og,[Loop@0x65a3de in cvtas_t_to_a],[Unknown],0x65a3de
[Loop@0x65a49a in cvtas_t_to_a],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000,0.500000,,adcirc_og,[Loop@0x65a49a in cvtas_t_to_a],[Unknown],0x65a49a
